SCROLL RIGHT (AND DOWN) FOR DEPTH-ZONE EnergyBudget and ConsumptionBudget matrices-->>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NOTE: active link to total consumption (q) from from STEP 8 (Production_base(:,1)) in ECOTRANstatic_GoMexOcn_12282021.m",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Model: NCC2_05092022.xlsm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NOTE: calculated from depth-integrated model using total phytoplankton production driver = 0.0199 (mmoles N/m3/d) from {Hidalgo-Gonzalez, 2005 #96} ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,error-checking,,,,,,,,
,,BnthF5: flatfish (benthic feeders),0,0,0,0,0,0,0.000694748,0.001233845,0.000902758,0.000684019,0,0,0,0.004483557,0.004167354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023298377,0,0,0,0,0.055749599,0.016878871,0.07074608,0.026557579,0,0,0,0,0.073153494,0.041884311,0.081396773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211533269,0.00105315,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BnthF6: flatfish (small),0,0,0,0,0,0,0.00112814,0.002003531,0.001465908,0.001110716,0.001697367,0.002220678,0.001929846,0,0,0.020073255,0.549248628,0.005847797,0.005843492,0.010357505,0,0.025344549,0.019363715,0.041833992,0.038412629,0.005493702,0.026842724,0.014227229,0.015035312,0.015882179,0.011973182,0.012279778,0.013858766,0.010477756,0.011776513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06310933,0,0,0,0,0,0.013967582,0.008922317,0,0.005171865,0.017980694,0.040773156,0.028341287,0.001264871,0.000531084,0.000390209,0.000577144,0.044842197,0.025674594,0.043431845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090296254,0.000469041,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BnthF7: grenadier,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053960293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032562712,0,0,0,0,0,0,0,0,0,0.000933023,0,0,0,0,0,0.01882801,0,0,0,0,0,0,0,0,0.000499364,0.000624963,0.001311038,0.001230432,0,0,0,0,0,0,0.001961009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.47E-05,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,JuvF1: juvenile rockfish,0,0,0,0,0,0,0.008988128,0.015962555,0.011679201,0.008849318,0.028602261,0.037420574,0.032519781,0.022767347,0.021161669,0,0,0.004637701,0.004634286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017689903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149369,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,JuvF2: juvenile fish (other),0,0,0,0.00061256,0.00063521,0,0.047020723,0.083506917,0.061098868,0.046294539,0.048052878,0.062867983,0.054634465,0.074148082,0.06891871,0,0,0.011323791,0.011315453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135284428,0,0,0.001920783,0,0.007364465,0.006862561,0,0,0,0,0,0,0.025239813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007296916,0.110209662,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,JuvF3: juvenile fish (chondrichthys),0,0,0,0,0,0,0.000884796,0.001571362,0.001149706,0.000871131,0.004799108,0.006278713,0.00545642,0,0,0,0,0.002430686,0.002428896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000824516,0.007481241,0.006277619,0.005891651,0.02629443,0.005034373,0.004055882,0.011997806,0.093102905,0.053306459,0.007222968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.26E-05,0.000946173,0,0.037542004,3.58E-06,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DepB1: infauna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.445748018,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DepB2a: Pandalus spp.,0,0,0,0,0,0,0.023261967,0.045484227,0.046997352,0.022902692,0.052951661,0.112187022,0.060204213,0,0,0,0,0.06478696,0.064739258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097673157,0,0.223096327,0.244276263,0.038935881,0.006539232,0.036034856,0.03553187,0,0,0.042782083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009276334,0.140105994,0.004695801,0,0.013769395,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DepB2b: other epibenthic shrimp (Caridea),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045768169,0.045734469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099784187,0,0.181332864,0,0,0.221871577,0,0.332609903,0.152739012,0.018072844,0,0,0.136003588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020202784,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DepB3: mysids,0,0,0,0,0,0,0.048929195,0.086896286,0.063578743,0.048173583,0.046676155,0.06106679,0.053069165,0,0,0,0,0.123518511,0.123427569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20695605,0,0.126089121,0,0.013200658,0.221703414,0.040723694,0.024093153,0,0,0.090654125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031450098,0.047451203,0,0,0.02729298,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DepB4: echinoderms,0,0,0,0.001179466,0.00122308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049396681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026003147,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DepB5: benthic amphipods isopods and cumaceans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109827112,0,0,0,0,0,0,0.031962621,0,0,0.009621134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22581053,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SspB2: bivalves,0,0,0,0.000764652,0.000792927,0.005739975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123192594,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SspB3: misc. epifauna (suspension feeders),0,0,0,0.000129246,0.000134025,0.000646803,0.000755658,0.001342018,0.000981904,0.000743985,0,0,0,0,0,0,0,0.002979326,0.002977134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018339727,0.030778269,0.028885923,0,0.010825794,0,0,0,0,0.061973067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007678553,0,0.000832925,0,0.03857689,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CrnB1: Dungeness crab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000762141,0.000761579,0.000349472,0,7.49E-05,9.84E-05,0.000212496,0.000195117,1.62E-05,7.94E-05,3.09E-08,3.27E-08,3.45E-08,6.14E-08,6.30E-08,3.01E-08,5.38E-08,6.04E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126664241,0,0,0.007316344,0,0,0,0.008422329,0,7.75E-05,3.18E-05,0.000235377,0.005498701,0,0.024884572,0.023354589,0.052120519,0.008752775,0.07840322,0.201199589,0,0.014029083,0.060124147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001232641,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CrnB2: Tanner crab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003969979,0,0.000755656,0.000709196,0.00316514,0.000531581,0.009764376,0.007221061,0,0,0.006520879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000150679,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CrnB3: misc. epifauna (carnivorous),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297200293,0.429011784,0.308562927,0.193060997,0.861630992,0.361774593,0.664527344,0.668356683,0,0.579804704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061381411,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SB1: sooty shearwaters,0,0,0,0,0,0,0,0,0,0,0.000880309,0.001151716,0.001000881,0,0,0,0,0.000132071,0.000131974,0.027641052,0,0.023398609,0.031846618,0.068802448,0.063175489,0.005071899,0.024781719,0.025876387,0.027346163,0.028886386,0.010067573,0.010325378,0.02520619,0.008810161,0.009902205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045021951,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SB2: common murre,0,0,0,0,0,0,1.15E-06,2.05E-06,1.50E-06,1.14E-06,0.000467896,0.000512078,0.000350138,0,0,0,0,6.58E-05,6.58E-05,0.032232179,0,0.017256086,0.022325468,0.048232651,0.044287978,0.003740441,0.018276103,0.018104647,0.019132992,0.02021061,0.007043857,0.007224237,0.017635692,0.006164107,0.006928157,0,0,0,0,0,0,0,0,0,0,0.001671971,0,0,0.011682367,0,0,5.06E-05,0,0.030091141,0,0.019419996,0,0,0.007985352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SB3: gulls & terns,0,0,0,0,0,0,0,0,0,0,1.30E-05,1.70E-05,1.47E-05,0,0,0,0,3.73E-06,3.73E-06,0.000508585,0,0.000867441,0.001011197,0.002184623,0.002005955,0.000188027,0.000918715,0.000914142,0.000966065,0.001020477,0.00035566,0.000364767,0.000890467,0.000311239,0.000349818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06E-05,0,0,0,0.00012257,0,0,0,0,0,0,0,0,0,0,4.81E-05,0,2.60E-05,0,8.53E-06,0,0.973045229,0,0.997322996,0,0,0.997804398,0.995571434,0,0,0,0,0,0,0,0,0,0,0,0,0.044338239,1.06E-06,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SB4: alcids,0,0,0,0,0,0,0.000294123,3.11E-05,0,0,8.31E-05,0.000108702,9.45E-05,0,0,0.000310838,0,0.000142513,0.000142408,1.07E-04,0,0.003926507,0.000726117,0.001568726,0.001440429,0.000851112,0.004158605,0.000751045,0.000793704,0.000838408,0.001855058,0.001902561,0.000731592,0.001623367,0.00182459,0,0,0,0,0,0,0,0,0,0,4.44E-06,0,0,0.000155017,0,0,2.24E-05,0,0,0,0.000259428,0,0,0,0,0,0,6.15E-06,5.85E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SB5: large pelagic seabirds,0,0,0,0,0,0,0,0,0,0,3.54E-05,1.05E-04,4.02E-05,0,0,5.60E-05,0,1.70E-05,1.70E-05,0.006362166,0,0.000304371,0.000653528,0.002564145,0.000142696,0.000433699,0.000472632,0.000541454,0.000572208,0.000604436,0.000210655,0.00021605,0.000527432,0.000184345,0.000207196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.35E-05,1.28E-06,0.050422826,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SB6: other pelagic seabirds,0,0,0,0,0,0,1.14E-06,2.02E-06,1.48E-06,1.12E-06,5.74E-05,7.52E-05,6.53E-05,0,0,0,0,9.73E-06,9.72E-06,0.001591458,0,0.00129804,0.001751119,0.007341779,0.002404805,0.000281364,0.001374768,0.001430261,0.0015115,0.001596632,0.000556465,0.000570713,0.001393216,0.000486962,0.000547324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002312378,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SB7: coastal seabirds (divers),0,0,0,0,0,0,0,0,0,0,1.51E-05,1.97E-05,1.71E-05,0,0,0,0,2.90E-06,2.89E-06,0.000118399,0,0.000852332,0.001145063,0.00247383,0.002271509,0.000184752,0.000902714,0.000926626,0.000979258,0.001034413,0.000360518,0.000369749,0.000902625,0.000315489,0.000354596,0,0,0,0,0,0,0.002100052,0,0,0,1.64E-05,0,0,0,0,0,0.000165249,0,0.03028449,0.000651203,0.000951146,0,0,0.000329925,0,0,0,0,5.40E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003440668,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SB8: storm-petrels,0,0,0,0,0,0,2.21E-06,3.93E-06,2.87E-06,2.18E-06,1.44E-05,1.89E-05,1.64E-05,1.27E-05,1.18E-05,0,0,8.66E-06,8.66E-06,1.37E-05,0,0.000169181,4.65E-05,1.00E-04,9.22E-05,3.67E-05,0.000179181,3.38E-05,3.57E-05,3.77E-05,8.34E-05,8.55E-05,3.29E-05,7.30E-05,8.20E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49E-06,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PlnkMM1: gray whales,0,0,0,0,0,0,0,0,0,0,0.001480523,0.001936981,0.001683304,0,0,0,0,0.000273331,0.00027313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011126,0.002692057,0.002258945,0.013250361,0.000236545,0.000993187,1.82E-05,0.000485697,0,0,0.000406113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000212795,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PlnkMM2: baleen whales,0,0,0,0,0,0,1.74E-04,3.10E-04,2.27E-04,1.72E-04,0.002744976,0.003591274,0.003120942,0.01480293,0.013758962,0.122556276,0,0.009042561,0.009035903,0.023608564,0,0.015613217,0.024511256,0.052954898,0.04862402,0.003384331,0.016536129,0.018944005,0.020020026,0.021147623,0.007370433,0.007559161,0.018453345,0.006449883,0.007249379,0,0,0,0,0,0,0.03368391,0.051067026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021224838,0.004150458,0.003685618,0,0.005859258,4.92E-04,0.009228603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PiscMM1: small pinnipeds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00027181,0.007250746,0.000924713,0.001946572,0.005683798,0.002457002,0.002512244,3.19E-05,0.00038899,0.000983726,0.001430976,0.171877506,0.028212868,0.007143469,0.03977211,0.000499079,1.11E-04,0.005512557,0.024881117,0.005093997,0.074636822,0,0,0.000334249,0.008106817,0.024975277,0.002495948,0,3.40E-05,0.04573534,0.007880064,0.014466095,0.008075711,0.00045917,0.11602294,0.007224439,0.0073111,0,0,1.06E-06,0,0,1.77E-05,2.56E-07,0,0,0,0,0,0.000310892,0.000174519,4.54E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PiscMM2a: sea lions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002922675,0.089790896,0.003142767,0.007103034,0.041347982,0.010326625,0.009808853,0.000159472,0.005207544,0.011507982,0.016740063,0.014249451,0.002338979,0.083566848,0.003297294,0.005658861,0,0.069823592,0.185168255,0.195382899,0.117344951,0.136867174,0.102979185,0.152556583,0.107695177,0.69979187,0.032549198,0,0,0.122059748,0.007175192,0.515871289,0.022167064,0.025158515,0.086208677,0.004249628,0.008340532,0,0,0,0,0,0,0,0,0.000266512,0,0,0,0.001887326,0.001080596,0.0001193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PiscMM2b: N elephant seals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00946787,4.19E-05,4.18E-05,0.132617041,0.255638188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013498812,0.013203982,0,0,0,0,0,0,0.012452993,0.050843426,0.01535291,0,0,0,0.000581206,0.039139907,0.008282981,0.013919315,0,0.000632098,0.000185799,0,0,0,0.033050469,0,0,0.000587855,0,0,0,0,0,0,0,0.001691871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
